用户id,用户名,评论时间,IP地址,评论内容,点赞数量,aweme_id,scores,segmented
109293932589,揪⭐,2025.08.08,广西,三年可以出哪吒3嘛[泣不成声],0,7535738326960180532,0.6527499409123333,三年 哪吒 3 [ 泣不成声 ]
666751592576378,长矛粘屎戳谁谁亖,2025.08.08,河北,官方还在坚持更新[黑脸],0,7535738326960180532,0.15051513084311618,官方 更新 [ 黑脸 ]
93369727775,snowna,2025.08.08,湖南,网友都太有梗了[图片表情],0,7535738326960180532,0.5100334250756665,网友 太 梗 [ 图片 表情 ]
3437500372101017,猛踹瘸子好腿,2025.08.08,陕西,快躺下,0,7535738326960180532,0.4767441860465115,躺
100210768837,檀炭超甜吖🌸,2025.08.08,河北,剧情看完了，要开始搞抽象了[笑哭],0,7535738326960180532,0.9226354826488353,剧情 完 搞 抽象 [ 笑 哭 ]
2669263986364791,美瓷99,2025.08.08,河南,快点出哪吒三,0,7535738326960180532,0.770361141338921,快点 哪吒 三
1005411714992792,爆米花,2025.08.08,北京,。。。,0,7535738326960180532,0.5,
1486979491964444,天添兴旺（情话连篇）,2025.08.08,湖北,好剧,0,7535738326960180532,0.9716843404415578,好剧
99033962072,别动我的元芳,2025.08.08,山东,我嘞个豆 不看电影的好多  这全网能看了  弹幕比还热闹   [憨笑][憨笑]  真不愧是现实版老六[憨笑],5,7535738326960180532,0.9996304839139301,嘞 豆   不看 电影 好多     全网     弹幕 热闹       [ 憨笑 ] [ 憨笑 ]     真不愧是 现实 版老六 [ 憨笑 ]
85551291486,木乃晒.🍉,2025.08.08,广西,[大笑][大笑],0,7535738326960180532,0.7813958921299151,[ 大笑 ] [ 大笑 ]
2137906302420403,丙丙的檀多多,2025.08.08,湖北,越看越想笑[捂脸][躺平],1,7535738326960180532,0.05517468945951476,越 越 笑 [ 捂脸 ] [ 躺平 ]
101666416633,琉璃璃-快到碗里来,2025.08.08,山东,电影院上映时不能发弹幕是真的很难受,0,7535738326960180532,0.5988105910651623,电影院 上映 时 发 弹幕 真的 难受
2199499718531703,溺,2025.08.08,辽宁,我是来自2030年的魔童三客串观众[庆祝],0,7535738326960180532,0.48686966531041986,2030 魔童 三 客串 观众 [ 庆祝 ]
4463616723794252,城堡里有泥炭🐍🍬,2025.08.08,云南,来了等考古,1,7535738326960180532,0.7499999999999999,考古
62987876929,s,2025.08.08,重庆,前排！快来拍照[比心],0,7535738326960180532,0.5315622537665223,前排 拍照 [ 比心 ]
2276410927103860,明日灿,2025.08.08,安徽,前排[看][玫瑰],0,7535738326960180532,0.7085923308003611,前排 [ ] [ 玫瑰 ]
103481282951,doki,2025.08.08,福建,wo,0,7535738326960180532,0.5,wo
63437974098,玖玖月,2025.08.08,广东,弹簧都是人才[我想静静],0,7535738326960180532,0.44246534634617607,弹簧 人才 [ 静静 ]
1143103953054727,啵奶奶,2025.08.08,海南,你的益达掉了笑死我了[捂脸],5,7535738326960180532,0.010317822773433405,益达 掉 笑 死 [ 捂脸 ]
2110660706057261,蛋仔·木鱼,2025.08.08,江苏,被水冲的脱妆了[666],4,7535738326960180532,0.44767845850986676,水冲 脱妆 [ 666 ]
4218172285133992,梨涡,2025.08.08,河北,五年后的人来了，我们就是古人[躺平],6,7535738326960180532,0.8908985656191905,五年 人来 古人 [ 躺平 ]
4498839308615015,luckyRyan,2025.08.08,江西,跟你们这些梗王拼了,0,7535738326960180532,0.709791395473828,梗王 拼
4015879653176348,围绕钰说爱,2025.08.08,河南,@褕漾¿ @沈伊 @～ @萌 笑死我了,0,7535738326960180532,0.9989862261817193,@ 褕 漾 ¿   @ 沈伊   @ ～   @ 萌   笑 死
70011756224301,小白（早睡版）,2025.08.08,广东,我来啦！！人这么少~[震惊],1,7535738326960180532,0.3271990641764778,我来 少 ~ [ 震惊 ]
97791388099,跌落暮色,2025.08.08,江苏,笑死我了哈哈哈哈,0,7535738326960180532,0.8516391179112175,笑 死 哈哈哈哈
2929572358403568,银色虞姬（世一装）,2025.08.08,广西,敢和和平精英联动你是这个[赞],4,7535738326960180532,0.9740600757358272,和平 精英 联动 [ 赞 ]
398464926620873,维他叔叔,2025.08.08,北京,鲜切藕片可还行,0,7535738326960180532,0.6751677785924598,鲜切 藕片 还行
24651208602441,小布晶⁶²⁶⛵（川木号）,2025.08.08,广东,笑死我了，鹿童正在打高尔夫球[憨笑],0,7535738326960180532,0.4134770923887082,笑 死 鹿童 高尔夫球 [ 憨笑 ]
2806380840096892,Lcberg,2025.08.08,山东,第18,0,7535738326960180532,0.5434782608695654,18
835224794827495,江南月,2025.08.08,辽宁,观众简直太有才，服了！[赞][赞][赞],0,7535738326960180532,0.9991911307016175,观众 太有 服 [ 赞 ] [ 赞 ] [ 赞 ]
75500673384,路边蔷薇,2025.08.08,四川,[大笑][大笑][大笑]留个记号吧。证明看过了。[捂脸][捂脸]弹幕比看剧搞笑。。[捂脸]都是看过的。但是又不一样的感觉了。[大笑][大笑][大笑][大笑],1,7535738326960180532,0.00600684018113018,[ 大笑 ] [ 大笑 ] [ 大笑 ] 留个 记号 证明 看过 [ 捂脸 ] [ 捂脸 ] 弹幕 看剧 搞笑 [ 捂脸 ] 看过 不 感觉 [ 大笑 ] [ 大笑 ] [ 大笑 ] [ 大笑 ]
63039205058,✅只会玩小黄🔰,2025.08.08,河北,12分钟前[色],0,7535738326960180532,0.1123638097164752,12 分钟 前 [ 色 ]
655782636958638,广哥不是JQK,2025.08.08,广东,等着被考古[抱抱你],0,7535738326960180532,0.890142453148024,考古 [ 抱抱 ]
3751153338951422,一朵鱼🐟,2025.08.08,湖南,来了来了[鼓掌]官方越来越潮流了。音乐很好听。[鼓掌],1,7535738326960180532,0.9428788671869284,[ 鼓掌 ] 官方 越来越 潮流 音乐 好听 [ 鼓掌 ]
743729383087003,全神好生天经德丹波欧明辰夜旧神音,2025.08.08,山东,[玫瑰][玫瑰][玫瑰],0,7535738326960180532,0.946633389122824,[ 玫瑰 ] [ 玫瑰 ] [ 玫瑰 ]
1987558639930999,别管我了 我是小土豆,2025.08.08,河南,[躺平],0,7535738326960180532,0.5,[ 躺平 ]
64426772042,扶光🐋,2025.08.08,江苏,好家伙,0,7535738326960180532,0.6317853705682674,好家伙
3890546063449564,^Y^,2025.08.08,河南,29分钟,0,7535738326960180532,0.2471867141255656,29 分钟
50351125179,狄傲斯般的帅,2025.08.08,北京,我头像也是哪吒[不失礼貌的微笑],0,7535738326960180532,0.9935758982303114,头像 哪吒 [ 不失 礼貌 微笑 ]
73891551032,Tina,2025.08.08,广东,小魔仙[捂脸],0,7535738326960180532,0.04096626004626014,魔仙 [ 捂脸 ]
336912172197947,๓ą,2025.08.08,河南,前排前排,0,7535738326960180532,0.4737672181921926,前排 前排
52969948119,小罗啵啵,2025.08.08,江苏,二刷哪吒的我来报道了[泣不成声],1,7535738326960180532,0.5474505911887958,二刷 哪吒 报道 [ 泣不成声 ]
2828394645184798,炎星儿,2025.08.08,广东,真有才,0,7535738326960180532,0.5305096913137115,真有
111178113075,毛病毒 毒毒,2025.08.08,吉林,这个系列可以多做几期,0,7535738326960180532,0.798687761374706,系列 做 几期
96242783883,圣听龙吟,2025.08.08,浙江,这个好玩，继续更新[耶][耶][耶],0,7535738326960180532,0.03371022666894341,好玩 更新 [ 耶 ] [ 耶 ] [ 耶 ]
3940271978972205,Cgw,2025.08.08,广东,笑死我了，现切藕片，卸妆水[捂脸][捂脸][捂脸],3,7535738326960180532,2.0451423084488773e-05,笑 死 现切 藕片 卸妆水 [ 捂脸 ] [ 捂脸 ] [ 捂脸 ]
3412519006775824,八十岁甜妹儿,2025.08.08,陕西,哈哈哈哈哈哈哈哈哈[舔屏],0,7535738326960180532,0.9952560326796688,哈哈哈 哈哈哈 哈哈哈 [ 舔 屏 ]
1847644125923534,玖  琳,2025.08.08,江苏,饺子不是说不跟任何品牌方联动吗,1,7535738326960180532,0.4170632729789573,饺子 不 品牌 联动
3076893253045275,神秘礼物,2025.08.08,河北,12分钟前还热乎[憨笑][赞],0,7535738326960180532,0.7516185731130394,12 分钟 前 热乎 [ 憨笑 ] [ 赞 ]
267917279899787,小果冻～,2025.08.08,福建,15分钟前,0,7535738326960180532,0.3363222492004767,15 分钟 前
1099107550630455,沉溺落日海,2025.08.08,山东,哈哈哈哈[大笑]敖光老小子老当益壮,0,7535738326960180532,0.978507715126098,哈哈哈哈 [ 大笑 ] 敖光 小子 老当益壮
103268545952,遂.,2025.08.08,江西,1,0,7535738326960180532,0.32689832689832665,1
2682437305638654,小金想吃铜火锅😋,2025.08.08,吉林,[嘿哈][嘿哈][嘿哈],0,7535738326960180532,0.4737672181921908,[ 嘿哈 ] [ 嘿哈 ] [ 嘿哈 ]
3641234328131576,有心,2025.08.08,四川,[大笑][大笑][大笑],0,7535738326960180532,0.8588415916781016,[ 大笑 ] [ 大笑 ] [ 大笑 ]
2656063107896623,痕迹,2025.08.08,安徽,前排,0,7535738326960180532,0.5,前排
94295775158,反函数...,2025.08.08,上海,报道,0,7535738326960180532,0.7499999999999999,报道
2498518643125965,卡布叻_晨汐,2025.08.08,北京,第五,0,7535738326960180532,0.28000000000000025,第五
101407016335,🐑🐑🐑,2025.08.08,湖北,[发呆][发呆],0,7535738326960180532,0.21916451215762944,[ 发呆 ] [ 发呆 ]
95017431636,p🍑,2025.08.08,陕西,弹幕都好好玩哈哈哈哈,0,7535738326960180532,0.9836608257635269,弹幕 好玩 哈哈哈哈
4312708304346045,逸梦漫剪阁(求流量版),2025.08.08,江西,还是网友们会整活儿，这些弹幕真别给我太好笑了哈哈哈哈哈哈哈,1,7535738326960180532,0.8328686163518914,网友 会整 活儿 弹幕 真别 太 好笑 哈哈哈哈 哈哈哈
2743996294628302,故事,2025.08.08,山东,666怎么一会时间你们就都来了？,0,7535738326960180532,0.23597694039592454,666 一会 时间 ？
1802798520608494,是苗苗苗苗啦,2025.08.08,河北,哪吒是小魔仙[捂脸],1,7535738326960180532,0.10343821493821503,哪吒 魔仙 [ 捂脸 ]
97459104336,澪,2025.08.08,广东,好好好，当初在影院没法细节评论，来到网络杀疯[捂脸],1,7535738326960180532,0.011174570941494322,好好 当初 影院 没法 细节 评论 来到 网络 杀 疯 [ 捂脸 ]
93368239516,薯条吐司🥯,2025.08.08,浙江,哈哈哈哈哈哈哈,0,7535738326960180532,0.9751349273004098,哈哈哈哈 哈哈哈
1530941527309271,仪绒棉丝皖が,2025.08.08,山东,哈哈哈哈哈哈哈哈哈,0,7535738326960180532,0.9957269865929866,哈哈哈 哈哈哈 哈哈哈
95122332254,元帅,2025.08.08,黑龙江,[躺平],0,7535738326960180532,0.5,[ 躺平 ]
1760756896895516,风已息.,2025.08.08,云南,看到那个7天无理由退货真的绷不住了,0,7535738326960180532,0.011962620830170079,7 天无 理由 退货 真的 绷 不住
268736578198371,九珍,2025.08.08,广西,研究生鹿童鹤童：打爆你，管他是魔是仙，在这你是无力老头[打脸][打脸][打脸],2,7535738326960180532,0.06289243336739336,研究生 鹿童鹤童 ： 打爆 魔 仙 无力 老头 [ 打脸 ] [ 打脸 ] [ 打脸 ]
3795111656564379,鬼才海棠,2025.08.08,北京,第一,0,7535738326960180532,0.5503512880562061,第一
73652276984,失约于月光🥀,2025.08.08,江苏,[躺平],0,7535738326960180532,0.5,[ 躺平 ]
3083472878964192,月灵笙,2025.08.08,山西,[比心][比心][比心][比心],0,7535738326960180532,0.3474730362549653,[ 比心 ] [ 比心 ] [ 比心 ] [ 比心 ]
99605879516,小园站的吉夏小娃,2025.08.08,浙江,2分钟前,0,7535738326960180532,0.29291813290467417,2 分钟 前
957018510996155,Hh,2025.08.08,河北,6,0,7535738326960180532,0.38994800693240883,6
1781682185705847,無與倫比,2025.08.08,山东,前排,0,7535738326960180532,0.5,前排
62123765495,不吃脆脆鲨了,2025.08.08,广东,哈哈哈哈哈哈哈哈[图片表情],0,7535738326960180532,0.9851970227451226,哈哈哈哈 哈哈哈哈 [ 图片 表情 ]
77664612406,Wednesᴅᴀʏ̆̈ ♥,2025.08.08,甘肃,饺子🥟加油[躺平],0,7535738326960180532,0.9327271691842125,饺子 🥟 加油 [ 躺平 ]
111111304596,琉璃鲸落,2025.08.08,陕西,哈哈哈哈哈哈哈哈哈😁哈哈哈,0,7535738326960180532,0.9991984556065807,哈哈哈 哈哈哈 哈哈哈 😁 哈哈哈
2212663075801719,云起,2025.08.08,湖南,哇塞，官方！我还以为哪个同人太太想的这么搞笑作品呢,0,7535738326960180532,0.3841640215696216,哇塞 官方 太太 搞笑 作品
3941085288090174,鱼我所欲,2025.08.08,浙江,太抽象了,0,7535738326960180532,0.5860140497425756,太 抽象
2872337270842343,呆呆兽啊,2025.08.08,山西,@甜奈 快唱[九转大肠],0,7535738326960180532,0.9858045546903343,@ 甜奈   快唱 [ 九转 大肠 ]
7529048093884433465,韵,2025.08.08,辽宁,官方挺潮流。[躺平]音乐很好听。,3,7535738326960180532,0.773448789427418,官方 挺 潮流 [ 躺平 ] 音乐 好听
829509615757644,深爱喜,2025.08.08,云南,前,0,7535738326960180532,0.5934230194319879,前
4394075831417811,喜欢我直说,2025.08.08,广西,[黑脸][黑脸]@那就好,0,7535738326960180532,0.27727335685673493,[ 黑脸 ] [ 黑脸 ] @ 那就好
1187948094300783,哇哇哇哇哇哇哇,2025.08.08,福建,我勒个豆,0,7535738326960180532,0.651550125148366,我勒个 豆
111048104607,朝朝忽西幽,2025.08.08,广东,弹幕区是真的人才多多,0,7535738326960180532,0.805262899125201,弹幕 区 真的 人才
81818965156,#@,2025.08.08,浙江,益达打钱!@益达,0,7535738326960180532,0.11778743088754862,益达 钱 ! @ 益达
97380020674,水色雨,2025.08.08,江西,哈哈哈，弹幕优秀,0,7535738326960180532,0.9908080908732605,哈哈哈 弹幕 优秀
1539789469523760,囍@,2025.08.08,浙江,期待哪吒三的上映，饺子和团队们加油哦[玫瑰][玫瑰][玫瑰],1,7535738326960180532,0.9943317220223916,期待 哪吒 三 上映 饺子 团队 加油 [ 玫瑰 ] [ 玫瑰 ] [ 玫瑰 ]
4077417143218023,小满🌱,2025.08.08,湖南,果然存在的东西都有它存在的理由,0,7535738326960180532,0.29904864014667587,东西 理由
54975375114,HYZ7,2025.08.08,河北,等着后面的人考古[憨笑],0,7535738326960180532,0.7297953905324696,考古 [ 憨笑 ]
2506490126801956,化妆师静一,2025.08.08,河南,[玫瑰][玫瑰][玫瑰],0,7535738326960180532,0.946633389122824,[ 玫瑰 ] [ 玫瑰 ] [ 玫瑰 ]
3984253387276996,渡渡鸟,2025.08.08,河北,[呲牙][捂脸][赞][玫瑰],0,7535738326960180532,0.45862178495427897,[ 呲 牙 ] [ 捂脸 ] [ 赞 ] [ 玫瑰 ]
996628263602308,Eternity,2025.08.08,天津,9分钟前,0,7535738326960180532,0.2850001437458328,9 分钟 前
73019760328104,恰似骤雨无晴,2025.08.08,广东,前排[耶],1,7535738326960180532,0.2308283396275872,前排 [ 耶 ]
3856704509849132,小贤掐掐包,2025.08.08,湖南,我要笑死了[泪奔][泪奔][泪奔][泪奔][躺平],0,7535738326960180532,0.9999957210007268,我要 笑 死 [ 泪奔 ] [ 泪奔 ] [ 泪奔 ] [ 泪奔 ] [ 躺平 ]
244542380444291,耶咦～,2025.08.08,陕西,哈哈哈哈哈哈哈[呲牙],1,7535738326960180532,0.9724571802078488,哈哈哈哈 哈哈哈 [ 呲 牙 ]
93819553523,池夏,2025.08.08,江苏,6,0,7535738326960180532,0.38994800693240883,6
1359452729508174,酒酣:(,2025.08.08,甘肃,[躺平],0,7535738326960180532,0.5,[ 躺平 ]
343466713554382,文明仗助,2025.08.08,广西,在和平精英里面，哪吒都成大头娃娃了[憨笑],0,7535738326960180532,0.8098870074718602,和平 精英 哪吒 成 大头 娃娃 [ 憨笑 ]
1001008905860169,幻听了,2025.08.08,广西,投屏看很爽，后面开弹幕美滋滋,0,7535738326960180532,0.9966288930686484,投屏 很爽 开 弹幕 美滋滋
4442447459124093,^姜辞ᵃ,2025.08.08,云南,@忧郁的小鱼 [憨笑],0,7535738326960180532,0.9964532150268839,@ 忧郁 小鱼   [ 憨笑 ]
62663890855,江望凌,2025.08.08,河北,哈哈哈确实好好笑😄,0,7535738326960180532,0.8646009322944538,哈哈哈 确实 好好笑 😄
97316998312,馋猫の,2025.08.08,浙江,[图片表情],0,7535738326960180532,0.6533798506251355,[ 图片 表情 ]
3091415950164100,哇哦,2025.08.08,安徽,@[躺平][躺平][躺平],0,7535738326960180532,0.37165162461671686,@ [ 躺平 ] [ 躺平 ] [ 躺平 ]
1361649499112297,fell in love,2025.08.08,青海,笑死我了[黑脸],0,7535738326960180532,0.3249822115328024,笑 死 [ 黑脸 ]
3984274793701140,干饭鲨,2025.08.08,山东,[微笑],0,7535738326960180532,0.7608695652173911,[ 微笑 ]
3628867173485774,大天狗的翅膀,2025.08.08,广东,小魔仙,0,7535738326960180532,0.5,魔仙
1279475047727159,别看我名字(暑假版),2025.08.08,上海,哪吒若不是魔丸,0,7535738326960180532,0.7297953905324696,哪吒 魔丸
339074664636840,又是失眠夜,2025.08.08,山东,这么潮流吗？,1,7535738326960180532,0.7142857142857141,潮流 ？
294303995266908,【5之】清随流汇,2025.08.08,福建,[憨笑][憨笑][憨笑],1,7535738326960180532,0.39649036561138595,[ 憨笑 ] [ 憨笑 ] [ 憨笑 ]
984752851261560,躺在月亮上吃牛奶巧克力饼干,2025.08.08,山东,[躺平][躺平][躺平],0,7535738326960180532,0.39649036561138595,[ 躺平 ] [ 躺平 ] [ 躺平 ]
101511804925,初 九,2025.08.08,山东,前排,0,7535738326960180532,0.5,前排
3633265106499299,（6）99,2025.08.08,重庆,[赞],0,7535738326960180532,0.9178743961352657,[ 赞 ]
299484550885728,ni是大马猴,2025.08.08,山东,哈哈哈哈[黑脸],0,7535738326960180532,0.7668533568799322,哈哈哈哈 [ 黑脸 ]
94392260429,兰兰花,2025.08.08,河南,[躺平],0,7535738326960180532,0.5,[ 躺平 ]
637367315338366,披萨有点橘子味,2025.08.08,广东,[发呆],0,7535738326960180532,0.3704601312937452,[ 发呆 ]
4418263266363396,Mercenariness,2025.08.08,湖南,哇哦！前排[呲牙],0,7535738326960180532,0.4737672181921917,前排 [ 呲 牙 ]
72474767480,有钱更有钱,2025.08.08,山西,老六挺多[看],0,7535738326960180532,0.6952043536719174,老六挺 [ ]
7515439963829027897,芊落🥕（最爱十一版）,2025.08.08,河南,笑死了[捂脸][捂脸],0,7535738326960180532,0.0015844861300571278,笑 死 [ 捂脸 ] [ 捂脸 ]
1820416386007879,天文学wj🌃🌌,2025.08.08,广东,弹幕真的好有意思[大笑][赞],0,7535738326960180532,0.9958788824670349,弹幕 真的 有意思 [ 大笑 ] [ 赞 ]
2805597692501247,天高云淡风轻扬,2025.08.08,广东,七天无理由退货[笑哭],1,7535738326960180532,0.17738688797223912,七天 理由 退货 [ 笑 哭 ]
332515424877514,某杨,2025.08.08,江西,155,0,7535738326960180532,0.19999999999999996,155
3369378980052103,鹿鸣：,2025.08.08,甘肃,哈哈哈哈,0,7535738326960180532,0.8684210526315791,哈哈哈哈
2269872549794455,荼靡…,2025.08.08,云南,说小魔仙的是个天才[图片表情],0,7535738326960180532,0.3492025050883858,魔仙 天才 [ 图片 表情 ]
100425327170,「微笑、晴天。,2025.08.08,甘肃,小魔仙哈哈哈哈哈哈哈哈,0,7535738326960180532,0.9724571802078488,魔仙 哈哈哈哈 哈哈哈哈
93179417322,梧蒽,2025.08.08,山西,哈哈哈哈哈,0,7535738326960180532,0.8684210526315791,哈哈哈
4211562041594060,糖衣猫爪馋了,2025.08.08,广西,[色][色][图片表情],0,7535738326960180532,0.1259897042375695,[ 色 ] [ 色 ] [ 图片 表情 ]
97432197338,辰翎,2025.08.08,辽宁,@将离 七天无理由退货[憨笑][图片表情],2,7535738326960180532,0.22811826820927583,@   七天 理由 退货 [ 憨笑 ] [ 图片 表情 ]
97992319723,优仔,2025.08.08,山东,前排,0,7535738326960180532,0.5,前排
1401191650820472,笑笑佬,2025.08.08,山东,[躺平][躺平][躺平],0,7535738326960180532,0.39649036561138595,[ 躺平 ] [ 躺平 ] [ 躺平 ]
94241171284,晚风初致,2025.08.08,四川,电影院下次能不能也发实时弹幕[不失礼貌的微笑],0,7535738326960180532,0.9953595336015448,电影院 下次 发 实时 弹幕 [ 不失 礼貌 微笑 ]
3636774346959015,平静的水,2025.08.08,山东,网友的嘴[晕][晕][晕],0,7535738326960180532,0.006491616582186555,网友 嘴 [ 晕 ] [ 晕 ] [ 晕 ]
110942122727,伯牙续弦 × 蜂蜜抽子茶,2025.08.08,河南,[躺平]可以选择躺下了[躺平],1,7535738326960180532,0.5148367472524124,[ 躺平 ] 选择 躺 [ 躺平 ]
833859428818826,李豆豆🫛💫,2025.08.08,四川,[舔屏],0,7535738326960180532,0.5,[ 舔 屏 ]
2418532910903560,🥤,2025.08.08,陕西,[耶],0,7535738326960180532,0.2500000000000001,[ 耶 ]
1240728650126068,₍˄·͈༝·͈˄*₎◞ ̑̑,2025.08.08,山东,哈哈哈哈哈🤣,0,7535738326960180532,0.855948838728563,哈哈哈 🤣
93363159608,何为羡,2025.08.08,河北,弹幕都是天才,0,7535738326960180532,0.4868772955566528,弹幕 天才
782495571515647,钮钴禄策反清外,2025.08.08,湖北,哈哈哈哈,0,7535738326960180532,0.8684210526315791,哈哈哈哈
923192168032871,池晓,2025.08.08,浙江,[飞吻],0,7535738326960180532,0.9193795206862854,[ 飞吻 ]
110952110447,长白山树神,2025.08.08,广东,诶呦,0,7535738326960180532,0.1304725509671556,诶 呦
882223664868051,长安,2025.08.08,山东,[色],0,7535738326960180532,0.2543859649122804,[ 色 ]
355863392946424,琉璃yyds,2025.08.08,广东,哈哈哈哈，前排,0,7535738326960180532,0.855948838728563,哈哈哈哈 前排
2190640883986440,苦瓜鸡,2025.08.08,广东,哈哈哈,0,7535738326960180532,0.8684210526315791,哈哈哈
3271787009544420,Hyr.不遇星,2025.08.08,云南,[躺平],0,7535738326960180532,0.5,[ 躺平 ]
96381372199,好运鲍涨,2025.08.08,山东,无敌3秒,0,7535738326960180532,0.9198754566494437,无敌 3 秒
105934798219,我就是那个可爱的宋宋,2025.08.08,浙江,前排躺下安心,0,7535738326960180532,0.5371413509695588,前排 躺 安心
67634068773,你笑起来像🌞,2025.08.08,内蒙古,龙王真的太帅了,0,7535738326960180532,0.7947698277511148,龙王 真的 太帅
1604926918370216,飞龙在天,2025.08.08,安徽,真的是现实版的网友争论场。,1,7535738326960180532,0.6276414459258328,真的 现实 版 网友 争论 场
2880366644297853,GT_阳光男孩,2025.08.08,辽宁,哪吒敖隐（敖丙）双双开大,0,7535738326960180532,0.9979749890441578,哪吒 敖隐 （ 敖丙 ） 双双 开
98428017632,Darth Farir,2025.08.08,浙江,小魔仙的给我叉出去！,0,7535738326960180532,0.3750780384166793,魔仙 叉
1876241537574763,wen,2025.08.08,辽宁,坐等考古队,0,7535738326960180532,0.4737672181921908,坐等 考古队
93974283302,ㅤㅤㅤ   ㅤㅤㅤ,2025.08.08,广西,我还以为是广子,0,7535738326960180532,0.5,广子
4303950320510139,超级大臭坏兔子,2025.08.08,吉林,哈哈哈哈[恐惧],0,7535738326960180532,0.9793966619104341,哈哈哈哈 [ 恐惧 ]
84158970793,做我的猫,2025.08.08,四川,前排[耶][耶],0,7535738326960180532,0.07499988551998782,前排 [ 耶 ] [ 耶 ]
4400690215002152,余铄,2025.08.08,浙江,[躺平],0,7535738326960180532,0.5,[ 躺平 ]
19596605039,世界对我好一点,2025.08.08,四川,[呲牙],0,7535738326960180532,0.5,[ 呲 牙 ]
1714859934750307,danger-ZD,2025.08.08,四川,哈哈哈🤣,0,7535738326960180532,0.855948838728563,哈哈哈 🤣
1038376811377933,☞腾云驾雾💯💯☜,2025.08.08,山东,好家伙,0,7535738326960180532,0.6317853705682674,好家伙
86100356314,于,2025.08.08,辽宁,三分钟全,0,7535738326960180532,0.3353844345935081,三分钟 全
1745666210800420,冰儿oce,2025.08.08,云南,[捂脸],0,7535738326960180532,0.04529741529974518,[ 捂脸 ]
277537256126191,Tsuki月亮,2025.08.08,山西,[躺平][躺平][躺平],0,7535738326960180532,0.39649036561138595,[ 躺平 ] [ 躺平 ] [ 躺平 ]
4186540117595624,🌈Y🍊love🏸,2025.08.08,江苏,哈哈哈,0,7535738326960180532,0.8684210526315791,哈哈哈
99403600225,prince,2025.08.08,湖北,[躺平],0,7535738326960180532,0.5,[ 躺平 ]
77417621427,张宸宁TEM,2025.08.08,辽宁,哈哈哈哈哈哈哈，有才,0,7535738326960180532,0.9751349273004098,哈哈哈哈 哈哈哈
3228615867901966,重庆之旅🍊,2025.08.08,四川,哈,0,7535738326960180532,0.5,
105084340974,凌魅钰烨,2025.08.08,北京,哈哈哈哈好玩,0,7535738326960180532,0.9570491341148081,哈哈哈哈 好玩
2761574541174623,陆昕萌KK,2025.08.08,浙江,[微笑][OK],0,7535738326960180532,0.741240336570447,[ 微笑 ] [ OK ]
51112093840,墨菲's_law,2025.08.08,中国香港,这合适吗[宕机],0,7535738326960180532,0.7135228969599647,合适 [ 宕机 ]
101834316862,爱果🍭糖果,2025.08.08,四川,成仙了就变成小魔仙了[泪奔],0,7535738326960180532,0.9579257920318253,成仙 魔仙 [ 泪奔 ]
2221450481380494,（默读不算）,2025.08.08,黑龙江,666严都不严了[躺平],0,7535738326960180532,0.11984673139410773,666 严都 不严 [ 躺平 ]
778896779260792,肆悸,2025.08.08,山东,前排,0,7535738326960180532,0.5,前排
3645614858447940,Redamancy.✨,2025.08.08,陕西,[泪奔][泪奔][泪奔],0,7535738326960180532,0.9999313253211437,[ 泪奔 ] [ 泪奔 ] [ 泪奔 ]
1946552913366680,浮鱼拖,2025.08.08,山东,哈哈哈,0,7535738326960180532,0.8684210526315791,哈哈哈
1794823884647132,爱豆芽吖,2025.08.08,重庆,[躺平][躺平][躺平],0,7535738326960180532,0.39649036561138595,[ 躺平 ] [ 躺平 ] [ 躺平 ]
96232669377,四又双双（桑门）,2025.08.08,福建,[躺平][躺平][躺平],0,7535738326960180532,0.39649036561138595,[ 躺平 ] [ 躺平 ] [ 躺平 ]
484259205752047,不逢春,2025.08.08,云南,[躺平][躺平][躺平],0,7535738326960180532,0.39649036561138595,[ 躺平 ] [ 躺平 ] [ 躺平 ]
712934457345879,深藏blue、,2025.08.08,江西,私人音乐[尬笑],0,7535738326960180532,0.7409685995473776,私人 音乐 [ 尬 笑 ]
2348173398639695,宏宝宝,2025.08.08,广西,[躺平],0,7535738326960180532,0.5,[ 躺平 ]
107703422617,MYMX,2025.08.08,山东,，,0,7535738326960180532,0.5,
4125803478782960,蛇力满格😊,2025.08.08,山东,前排,0,7535738326960180532,0.5,前排
97504823142,一只小狗,2025.08.08,江苏,前排,0,7535738326960180532,0.5,前排
76071887547,果酱党,2025.08.08,黑龙江,我靠前排,0,7535738326960180532,0.5,前排
3487273828750236,小爱的花,2025.08.08,湖北,6百6十6,1,7535738326960180532,0.2735230476264118,6 百 6 十 6
3059265290123371,用户848921948967,2025.08.08,广西,[躺平][躺平][躺平],0,7535738326960180532,0.39649036561138595,[ 躺平 ] [ 躺平 ] [ 躺平 ]
264300347814247,周末的周,2025.08.08,广东,[躺平][躺平][躺平],0,7535738326960180532,0.39649036561138595,[ 躺平 ] [ 躺平 ] [ 躺平 ]
71013796408,4%vol的乔,2025.08.08,河南,[躺平],0,7535738326960180532,0.5,[ 躺平 ]
99554146950,作业在逃选手,2025.08.08,重庆,[躺平][躺平][躺平],0,7535738326960180532,0.39649036561138595,[ 躺平 ] [ 躺平 ] [ 躺平 ]
4086252248765966,兮颜.,2025.08.08,山东,啊啊啊好喜欢好喜欢,0,7535738326960180532,0.929432470856708,啊啊啊 喜欢 喜欢
